symbol,direction,entry_timestamp,entry_price,exit_timestamp,exit_price,quantity,stop_price,take_profit_price,fees,slippage,realized_pnl,exit_reason
QQQ,short,2025-08-15T09:35:00-04:00,578.55,2025-08-15T15:59:00-04:00,577.23,43,579.84,565.6499999999992,0.043000000000000003,0.0,56.71699999999726,END_OF_DAY
QQQ,long,2025-08-18T09:35:00-04:00,577.56,2025-08-18T09:51:00-04:00,576.41,43,576.41,589.0599999999997,0.043000000000000003,0.0,-49.49299999999902,STOP_LOSS
QQQ,short,2025-08-19T09:35:00-04:00,574.1,2025-08-19T15:59:00-04:00,569.28,43,576.56,549.5000000000008,0.043000000000000003,0.0,207.21700000000214,END_OF_DAY
QQQ,short,2025-08-20T09:35:00-04:00,566.98,2025-08-20T15:59:00-04:00,565.85,44,568.45,552.2799999999997,0.044,0.0,49.6759999999998,END_OF_DAY
QQQ,short,2025-08-21T09:35:00-04:00,563.91,2025-08-21T09:37:00-04:00,564.66,44,564.66,556.41,0.044,0.0,-33.044,STOP_LOSS
QQQ,short,2025-08-22T09:35:00-04:00,563.95,2025-08-22T09:37:00-04:00,564.85,44,564.85,554.9500000000003,0.044,0.0,-39.643999999999,STOP_LOSS
QQQ,short,2025-08-25T09:35:00-04:00,569.76,2025-08-25T09:59:00-04:00,570.92,44,570.92,558.1600000000003,0.044,0.0,-51.083999999998596,STOP_LOSS
QQQ,long,2025-08-26T09:35:00-04:00,570.59,2025-08-26T09:38:00-04:00,569.76,43,569.76,578.8900000000004,0.043000000000000003,0.0,-35.73300000000176,STOP_LOSS
QQQ,long,2025-08-27T09:35:00-04:00,571.94,2025-08-27T09:42:00-04:00,571.22,43,571.22,579.1400000000003,0.043000000000000003,0.0,-31.003000000001173,STOP_LOSS
QQQ,long,2025-08-28T09:35:00-04:00,576.2,2025-08-28T09:50:00-04:00,573.84,43,573.84,599.8000000000002,0.043000000000000003,0.0,-101.5230000000006,STOP_LOSS
QQQ,short,2025-08-29T09:35:00-04:00,574.33,2025-08-29T15:59:00-04:00,570.31,43,575.03,567.3300000000007,0.043000000000000003,0.0,172.8170000000041,END_OF_DAY
QQQ,short,2025-09-02T09:35:00-04:00,560.89,2025-09-02T09:35:00-04:00,561.36,44,561.36,556.1899999999997,0.044,0.0,-20.7240000000012,STOP_LOSS
QQQ,short,2025-09-03T09:35:00-04:00,568.69,2025-09-03T10:04:00-04:00,569.6,44,569.6,559.5900000000004,0.044,0.0,-40.083999999998596,STOP_LOSS
QQQ,long,2025-09-04T09:35:00-04:00,572.04,2025-09-04T10:02:00-04:00,570.18,43,570.18,590.6400000000001,0.043000000000000003,0.0,-80.0230000000006,STOP_LOSS
QQQ,short,2025-09-05T09:35:00-04:00,579.835,2025-09-05T15:59:00-04:00,576.03,43,581.12,566.9850000000004,0.043000000000000003,0.0,163.57200000000273,END_OF_DAY
QQQ,long,2025-09-08T09:35:00-04:00,579.21,2025-09-08T13:52:00-04:00,578.07,43,578.07,590.6099999999999,0.043000000000000003,0.0,-49.06299999999941,STOP_LOSS
QQQ,long,2025-09-09T09:35:00-04:00,579.85,2025-09-09T09:40:00-04:00,579.38,43,579.38,584.5500000000003,0.043000000000000003,0.0,-20.253000000001173,STOP_LOSS
QQQ,short,2025-09-10T09:35:00-04:00,582.84,2025-09-10T15:59:00-04:00,580.7,42,583.77,573.5400000000005,0.042,0.0,89.83799999999943,END_OF_DAY
QQQ,long,2025-09-11T09:35:00-04:00,583.44,2025-09-11T09:36:00-04:00,583.015,43,583.015,587.6900000000007,0.043000000000000003,0.0,-18.318000000002932,STOP_LOSS
QQQ,short,2025-09-12T09:35:00-04:00,584.88,2025-09-12T10:21:00-04:00,585.57,42,585.57,577.9799999999994,0.042,0.0,-29.022000000002294,STOP_LOSS
QQQ,long,2025-09-15T09:35:00-04:00,589.01,2025-09-15T15:59:00-04:00,591.7,42,588.295,596.1600000000003,0.042,0.0,112.93800000000229,END_OF_DAY
QQQ,short,2025-09-16T09:35:00-04:00,592.11,2025-09-16T15:59:00-04:00,591.17,42,592.86,584.61,0.042,0.0,39.43800000000229,END_OF_DAY
QQQ,short,2025-09-17T09:35:00-04:00,590.6,2025-09-17T15:27:00-04:00,591.57,42,591.57,580.8999999999997,0.042,0.0,-40.78200000000115,STOP_LOSS
QQQ,long,2025-09-18T09:35:00-04:00,595.36,2025-09-18T09:40:00-04:00,594.32,42,594.32,605.7599999999996,0.042,0.0,-43.721999999998474,STOP_LOSS
QQQ,short,2025-09-19T09:35:00-04:00,596.9,2025-09-19T09:49:00-04:00,597.65,42,597.65,589.4,0.042,0.0,-31.542,STOP_LOSS
QQQ,long,2025-09-22T09:35:00-04:00,598.59,2025-09-22T15:59:00-04:00,602.24,41,597.72,607.2900000000001,0.041,0.0,149.60899999999907,END_OF_DAY
QQQ,short,2025-09-23T09:35:00-04:00,602.13,2025-09-23T13:40:00-04:00,597.7299999999994,41,602.57,597.7299999999994,0.041,0.0,180.35900000002238,TAKE_PROFIT
QQQ,short,2025-09-24T09:35:00-04:00,598.51,2025-09-24T15:59:00-04:00,596.06,42,599.9,584.6100000000001,0.042,0.0,102.85800000000191,END_OF_DAY
QQQ,short,2025-09-25T09:35:00-04:00,590.82,2025-09-25T10:10:00-04:00,592.23,43,592.23,576.7200000000004,0.043000000000000003,0.0,-60.67299999999863,STOP_LOSS
QQQ,long,2025-09-26T09:35:00-04:00,595.28,2025-09-26T10:11:00-04:00,592.96,42,592.96,618.4799999999993,0.042,0.0,-97.48199999999733,STOP_LOSS
QQQ,long,2025-09-29T09:35:00-04:00,599.6,2025-09-29T11:36:00-04:00,599.045,42,599.045,605.1500000000007,0.042,0.0,-23.352000000002676,STOP_LOSS
QQQ,short,2025-09-30T09:35:00-04:00,597.06,2025-09-30T10:48:00-04:00,598.67,42,598.67,580.9599999999998,0.042,0.0,-67.66200000000057,STOP_LOSS
QQQ,long,2025-10-01T09:35:00-04:00,598.425,2025-10-01T09:49:00-04:00,596.7,42,596.7,615.674999999999,0.042,0.0,-72.49199999999618,STOP_LOSS
QQQ,short,2025-10-02T09:35:00-04:00,605.915,2025-10-02T15:59:00-04:00,605.7,41,607.16,593.4649999999999,0.041,0.0,8.773999999996644,END_OF_DAY
QQQ,long,2025-10-03T09:35:00-04:00,606.83,2025-10-03T09:41:00-04:00,606.24,41,606.24,612.7300000000004,0.041,0.0,-24.231000000001305,STOP_LOSS
QQQ,short,2025-10-06T09:35:00-04:00,607.18,2025-10-06T13:23:00-04:00,608.6103,41,608.6103,592.8769999999989,0.041,0.0,-58.68330000000418,STOP_LOSS
QQQ,long,2025-10-07T09:35:00-04:00,609.1,2025-10-07T10:03:00-04:00,608.58,41,608.58,614.2999999999998,0.041,0.0,-21.360999999999255,STOP_LOSS
QQQ,long,2025-10-08T09:35:00-04:00,606.42,2025-10-08T15:59:00-04:00,611.45,41,605.26,618.0199999999996,0.041,0.0,206.18900000000355,END_OF_DAY
QQQ,short,2025-10-09T09:35:00-04:00,610.98,2025-10-09T15:59:00-04:00,610.7,41,611.61,604.6800000000001,0.041,0.0,11.438999999998881,END_OF_DAY
QQQ,long,2025-10-10T09:35:00-04:00,611.775,2025-10-10T10:57:00-04:00,610.96,41,610.96,619.9249999999994,0.041,0.0,-33.45599999999757,STOP_LOSS
QQQ,short,2025-10-13T09:35:00-04:00,598.07,2025-10-13T09:50:00-04:00,600.11,42,600.11,577.6700000000004,0.042,0.0,-85.72199999999847,STOP_LOSS
QQQ,short,2025-10-14T09:35:00-04:00,593.4,2025-10-14T10:20:00-04:00,595.33,42,595.33,574.0999999999993,0.042,0.0,-81.10200000000268,STOP_LOSS
QQQ,short,2025-10-15T09:35:00-04:00,603.04,2025-10-15T09:55:00-04:00,604.05,41,604.05,592.94,0.041,0.0,-41.450999999999624,STOP_LOSS
QQQ,long,2025-10-16T09:35:00-04:00,606.18,2025-10-16T09:40:00-04:00,605.02,41,605.02,617.7799999999996,0.041,0.0,-47.60099999999869,STOP_LOSS
QQQ,long,2025-10-17T09:35:00-04:00,598.96,2025-10-17T09:43:00-04:00,597.08,41,597.08,617.76,0.041,0.0,-77.12099999999981,STOP_LOSS
QQQ,long,2025-10-20T09:35:00-04:00,608.77,2025-10-20T15:59:00-04:00,611.55,41,607.065,625.8199999999993,0.041,0.0,113.93899999999888,END_OF_DAY
QQQ,short,2025-10-21T09:35:00-04:00,611.11,2025-10-21T11:47:00-04:00,611.72,41,611.72,605.0099999999999,0.041,0.0,-25.05100000000056,STOP_LOSS
QQQ,short,2025-10-22T09:35:00-04:00,608.9,2025-10-22T09:51:00-04:00,610.95,41,610.95,588.3999999999993,0.041,0.0,-84.0910000000028,STOP_LOSS
QQQ,long,2025-10-23T09:35:00-04:00,605.3,2025-10-23T15:59:00-04:00,610.6,41,604.52,613.0999999999997,0.041,0.0,217.2590000000028,END_OF_DAY
QQQ,long,2025-10-24T09:35:00-04:00,616.57,2025-10-24T15:59:00-04:00,617.02,40,615.13,630.9700000000006,0.04,0.0,17.959999999997272,END_OF_DAY
QQQ,long,2025-10-27T09:35:00-04:00,624.69,2025-10-27T09:35:00-04:00,624.48,40,624.48,626.7900000000004,0.04,0.0,-8.440000000001454,STOP_LOSS
QQQ,long,2025-10-28T09:35:00-04:00,630.78,2025-10-28T09:35:00-04:00,630.285,39,630.285,635.73,0.039,0.0,-19.34400000000018,STOP_LOSS
QQQ,long,2025-10-29T09:35:00-04:00,635.88,2025-10-29T09:37:00-04:00,635.55,39,635.55,639.1800000000004,0.039,0.0,-12.909000000001596,STOP_LOSS
QQQ,short,2025-10-30T09:35:00-04:00,630.17,2025-10-30T09:54:00-04:00,632.19,39,632.19,609.969999999999,0.039,0.0,-78.81900000000373,STOP_LOSS
QQQ,short,2025-10-31T09:35:00-04:00,633.24,2025-10-31T15:59:00-04:00,629.19,39,634.2,623.6399999999996,0.039,0.0,157.91099999999824,END_OF_DAY
QQQ,short,2025-11-03T09:35:00-05:00,635.08,2025-11-03T15:59:00-05:00,632.11,39,635.82,627.68,0.039,0.0,115.79100000000106,END_OF_DAY
QQQ,short,2025-11-04T09:35:00-05:00,621.69,2025-11-04T09:41:00-05:00,623.6199,40,623.6199,602.3910000000003,0.04,0.0,-77.23599999999901,STOP_LOSS
QQQ,short,2025-11-05T09:35:00-05:00,617.54,2025-11-05T09:47:00-05:00,619.33,40,619.33,599.6399999999992,0.04,0.0,-71.6400000000031,STOP_LOSS
QQQ,short,2025-11-06T09:35:00-05:00,621.14,2025-11-06T11:35:00-05:00,612.1400000000002,40,622.04,612.1400000000002,0.04,0.0,359.9599999999909,TAKE_PROFIT
QQQ,short,2025-11-07T09:35:00-05:00,607.12,2025-11-07T14:59:00-05:00,608.33,42,608.33,595.0199999999996,0.042,0.0,-50.86200000000153,STOP_LOSS
QQQ,long,2025-11-10T09:35:00-05:00,619.67,2025-11-10T10:59:00-05:00,618.56,41,618.56,630.7700000000001,0.041,0.0,-45.551000000000556,STOP_LOSS
QQQ,long,2025-11-11T09:35:00-05:00,620.88,2025-11-11T09:40:00-05:00,620.35,41,620.35,626.1799999999997,0.041,0.0,-21.77099999999888,STOP_LOSS
QQQ,short,2025-11-12T09:35:00-05:00,622.43,2025-11-12T15:59:00-05:00,621.04,40,624.86,598.1299999999993,0.04,0.0,55.559999999999455,END_OF_DAY
QQQ,short,2025-11-13T09:35:00-05:00,616.52,2025-11-13T15:59:00-05:00,608.41,41,618.12,600.5199999999998,0.041,0.0,332.46900000000056,END_OF_DAY
QQQ,short,2025-11-14T09:35:00-05:00,597.62,2025-11-14T09:36:00-05:00,600.43,43,600.43,569.5200000000006,0.043000000000000003,0.0,-120.87299999999766,STOP_LOSS
QQQ,long,2025-11-17T09:35:00-05:00,608.62,2025-11-17T11:16:00-05:00,605.24,42,605.24,642.42,0.042,0.0,-142.0019999999998,STOP_LOSS
QQQ,long,2025-11-18T09:35:00-05:00,600.22,2025-11-18T09:43:00-05:00,598.29,42,598.29,619.5200000000007,0.042,0.0,-81.10200000000268,STOP_LOSS
QQQ,long,2025-11-19T09:35:00-05:00,597.55,2025-11-19T12:33:00-05:00,596.14,42,596.14,611.6499999999996,0.042,0.0,-59.261999999998665,STOP_LOSS
QQQ,short,2025-11-20T09:35:00-05:00,611.15,2025-11-20T09:47:00-05:00,612.38,41,612.38,598.8499999999998,0.041,0.0,-50.47100000000074,STOP_LOSS
QQQ,long,2025-11-21T09:35:00-05:00,588.1,2025-11-21T09:40:00-05:00,586.44,43,586.44,604.6999999999997,0.043000000000000003,0.0,-71.42299999999864,STOP_LOSS
QQQ,long,2025-11-24T09:35:00-05:00,599.13,2025-11-24T15:59:00-05:00,605.31,42,595.16,638.8300000000003,0.042,0.0,259.5179999999979,END_OF_DAY
QQQ,short,2025-11-25T09:35:00-05:00,603.4,2025-11-25T11:22:00-05:00,604.07,42,604.07,596.6999999999992,0.042,0.0,-28.182000000003057,STOP_LOSS
QQQ,long,2025-11-26T09:35:00-05:00,612.95,2025-11-26T09:38:00-05:00,612.17,41,612.17,620.7500000000009,0.041,0.0,-32.02100000000354,STOP_LOSS
QQQ,long,2025-11-28T09:35:00-05:00,617.01,2025-11-28T09:40:00-05:00,615.95,41,615.95,627.6099999999994,0.041,0.0,-43.50099999999776,STOP_LOSS
QQQ,long,2025-12-01T09:35:00-05:00,614.69,2025-12-01T09:41:00-05:00,613.13,41,613.13,630.2900000000006,0.041,0.0,-64.00100000000242,STOP_LOSS
QQQ,long,2025-12-02T09:35:00-05:00,620.285,2025-12-02T11:23:00-05:00,618.98,40,618.98,633.3349999999995,0.04,0.0,-52.239999999998,STOP_LOSS
QQQ,short,2025-12-03T09:35:00-05:00,619.1,2025-12-03T10:02:00-05:00,620.65,40,620.65,603.6000000000005,0.04,0.0,-62.03999999999818,STOP_LOSS
QQQ,short,2025-12-04T09:35:00-05:00,621.45,2025-12-04T15:59:00-05:00,622.86,40,624.94,586.55,0.04,0.0,-56.439999999998726,END_OF_DAY
QQQ,long,2025-12-05T09:35:00-05:00,626.27,2025-12-05T09:41:00-05:00,624.35,40,624.35,645.4699999999996,0.04,0.0,-76.83999999999837,STOP_LOSS
QQQ,long,2025-12-08T09:35:00-05:00,628.1,2025-12-08T09:42:00-05:00,626.87,40,626.87,640.4000000000002,0.04,0.0,-49.24000000000073,STOP_LOSS
QQQ,short,2025-12-09T09:35:00-05:00,622.13,2025-12-09T09:39:00-05:00,623.52,40,623.52,608.2300000000001,0.04,0.0,-55.63999999999945,STOP_LOSS
QQQ,short,2025-12-10T09:35:00-05:00,623.1,2025-12-10T09:47:00-05:00,624.22,40,624.22,611.9,0.04,0.0,-44.84000000000018,STOP_LOSS
QQQ,short,2025-12-11T09:35:00-05:00,622.16,2025-12-11T13:36:00-05:00,623.97,40,623.97,604.0599999999994,0.04,0.0,-72.44000000000237,STOP_LOSS
QQQ,long,2025-12-12T09:35:00-05:00,622.44,2025-12-12T09:48:00-05:00,621.3,40,621.3,633.840000000001,0.04,0.0,-45.640000000004,STOP_LOSS
QQQ,short,2025-12-15T09:35:00-05:00,616.2,2025-12-15T15:59:00-05:00,610.49,40,618.42,594.0000000000009,0.04,0.0,228.36000000000146,END_OF_DAY
QQQ,long,2025-12-16T09:35:00-05:00,609.52,2025-12-16T09:46:00-05:00,607.73,41,607.73,627.4199999999996,0.041,0.0,-73.4309999999985,STOP_LOSS
QQQ,short,2025-12-17T09:35:00-05:00,612.53,2025-12-17T14:33:00-05:00,601.3299999999999,40,613.65,601.3299999999999,0.04,0.0,447.9600000000018,TAKE_PROFIT
QQQ,short,2025-12-18T09:35:00-05:00,609.53,2025-12-18T10:28:00-05:00,610.95,41,610.95,595.3299999999992,0.041,0.0,-58.26100000000298,STOP_LOSS
QQQ,long,2025-12-19T09:35:00-05:00,614.15,2025-12-19T15:59:00-05:00,617.24,41,611.87,636.9499999999997,0.041,0.0,126.64900000000131,END_OF_DAY
QQQ,short,2025-12-22T09:35:00-05:00,619.59,2025-12-22T15:59:00-05:00,619.16,41,621.65,598.9900000000006,0.041,0.0,17.58900000000261,END_OF_DAY
QQQ,long,2025-12-23T09:35:00-05:00,619.64,2025-12-23T10:03:00-05:00,618.05,41,618.05,635.5400000000003,0.041,0.0,-65.2310000000013,STOP_LOSS
QQQ,long,2025-12-24T09:35:00-05:00,622.58,2025-12-24T12:59:00-05:00,623.94,41,621.72,631.1800000000002,0.041,0.0,55.71900000000056,END_OF_DAY
QQQ,long,2025-12-26T09:35:00-05:00,624.71,2025-12-26T10:01:00-05:00,623.86,40,623.86,633.2100000000003,0.04,0.0,-34.04000000000091,STOP_LOSS
QQQ,long,2025-12-29T09:35:00-05:00,620.45,2025-12-29T10:14:00-05:00,619.11,41,619.11,633.8500000000004,0.041,0.0,-54.9810000000013,STOP_LOSS
QQQ,long,2025-12-30T09:35:00-05:00,620.52,2025-12-30T09:39:00-05:00,619.73,41,619.73,628.4199999999996,0.041,0.0,-32.430999999998505,STOP_LOSS
QQQ,short,2025-12-31T09:35:00-05:00,619.31,2025-12-31T15:59:00-05:00,614.28,41,619.96,612.809999999999,0.041,0.0,206.18899999999888,END_OF_DAY
